star_id,subtipo_rrlyrae,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,arquetipo_dominante,star_id_base,archivo_origen
OGLEIV_OGLE-BLG-RRLYR-23553,RRab,0.0,0.0,0.0,0.9999999898836684,0.0,0.0,4,OGLE-BLG-RRLYR-23553,datos\raw\periodos\OGLEIV\BLG\RRab.dat
OGLEIII_OGLE-SMC-RRLYR-1492,RRab,0.0,0.0,0.16737410097693933,0.3673561991592889,0.4652696899120722,0.0,5,OGLE-SMC-RRLYR-1492,datos\raw\periodos\OGLEIII\SMC\RRab.dat
OGLEIV_OGLE-LMC-RRLYR-09608,RRc,0.0,0.0,0.0,0.0,0.0,0.9999999893077348,6,OGLE-LMC-RRLYR-09608,datos\raw\periodos\OGLEIV\LMC\RRc.dat
OGLEIII_OGLE-BLG-RRLYR-05743,RRab,0.0,0.09115908613714498,0.0,0.7179265437307502,0.19091436070940537,0.0,4,OGLE-BLG-RRLYR-05743,datos\raw\periodos\OGLEIII\BLG\RRab.dat
OGLEIV_OGLE-LMC-RRLYR-25005,RRab,0.0,0.0,0.0,0.5300499491481263,0.43335862601861586,0.03659141507273633,4,OGLE-LMC-RRLYR-25005,datos\raw\periodos\OGLEIV\LMC\RRab.dat
OGLEIV_OGLE-LMC-RRLYR-22021,RRc,0.30178201855128256,0.0,0.0,0.0,0.0,0.6982179705171124,6,OGLE-LMC-RRLYR-22021,datos\raw\periodos\OGLEIV\LMC\RRc.dat
OGLEIV_OGLE-BLG-RRLYR-14546,RRab,0.0,0.17442162860179572,0.021379576011821746,0.013501784506960964,0.5455324353339586,0.24516456720390992,5,OGLE-BLG-RRLYR-14546,datos\raw\periodos\OGLEIV\BLG\RRab.dat
OGLEIV_OGLE-LMC-RRLYR-10016,RRab,0.0,0.0,0.0,0.9522785275164236,0.04772146255482511,0.0,4,OGLE-LMC-RRLYR-10016,datos\raw\periodos\OGLEIV\LMC\RRab.dat
OGLEIII_OGLE-LMC-RRLYR-23237,RRc,0.4956618418690051,0.0,0.06189655706127222,0.04740637890770818,0.0,0.3950352120353915,1,OGLE-LMC-RRLYR-23237,datos\raw\periodos\OGLEIII\LMC\RRc.dat
OGLEIII_OGLE-LMC-RRLYR-18956,RRab,0.0,0.0,0.0,0.7262297770755592,0.2737702129591839,0.0,4,OGLE-LMC-RRLYR-18956,datos\raw\periodos\OGLEIII\LMC\RRab.dat
OGLEIV_OGLE-BLG-RRLYR-31857,RRab,0.0,0.0,0.0,0.9999999899854815,0.0,0.0,4,OGLE-BLG-RRLYR-31857,datos\raw\periodos\OGLEIV\BLG\RRab.dat
OGLEIV_OGLE-BLG-RRLYR-02631,RRab,0.0,0.0,0.0,0.9613235162416858,0.0,0.03867647448319656,4,OGLE-BLG-RRLYR-02631,datos\raw\periodos\OGLEIV\BLG\RRab.dat
OGLEIV_OGLE-BLG-RRLYR-32069,RRc,0.6561772109521519,0.0,0.0,0.0,0.23845417654506904,0.10536860333669092,1,OGLE-BLG-RRLYR-32069,datos\raw\periodos\OGLEIV\BLG\RRc.dat
OGLEIII_OGLE-SMC-RRLYR-2473,RRab,0.04983454060515122,0.0,0.46787198370784877,0.0,0.4822934665161654,0.0,5,OGLE-SMC-RRLYR-2473,datos\raw\periodos\OGLEIII\SMC\RRab.dat
OGLEIV_OGLE-LMC-RRLYR-20956,RRd,0.9534874831451386,0.046512506638047194,0.0,0.0,0.0,0.0,1,OGLE-LMC-RRLYR-20956,datos\raw\periodos\OGLEIV\LMC\RRd.dat
OGLEIV_OGLE-LMC-RRLYR-30904,RRab,0.0,0.03754567354570882,0.0,0.3247449428595475,0.5523215208786164,0.0853878535331765,5,OGLE-LMC-RRLYR-30904,datos\raw\periodos\OGLEIV\LMC\RRab.dat
OGLEIV_OGLE-SMC-RRLYR-6105,RRd,0.5692697091867286,0.20854784254635772,0.16617112469712078,0.0,0.05601131365276497,0.0,1,OGLE-SMC-RRLYR-6105,datos\raw\periodos\OGLEIV\SMC\RRd.dat
OGLEIII_OGLE-BLG-RRLYR-03295,RRab,0.0,0.06770349859425344,0.18386271756107375,0.0344178295020463,0.7140159449851212,0.0,5,OGLE-BLG-RRLYR-03295,datos\raw\periodos\OGLEIII\BLG\RRab.dat
